,"('J33', 'depthN')","('J64', 'depthN')","('J98', 'depthN')","('J102', 'depthN')","('OUT0', 'depthN')","('ST0', 'depthN')","('ST2', 'depthN')"
2016-10-08 18:21:46,6.2112986279919955,4.943871501364449,2.0511277528993506,0.9387388737330566,8.27208568053699,8.329382063950323,3.919862562727144
2016-10-08 18:22:47,6.192995035969237,4.909518567085517,2.0777690788496614,0.9402390491113674,8.268877161108648,8.328536345671395,3.918701837307794
2016-10-08 18:23:50,6.248067999685518,4.9957691575531324,2.0786364485247417,0.9393493132046069,8.265515163897566,8.328579533656903,3.91784154102687
2016-10-08 18:24:51,6.1675796070648925,4.913148739384972,2.0381285273956533,0.9364787243102775,8.26229666942645,8.324142046011708,3.918547628995804
2016-10-08 18:25:52,6.212901197356499,4.889644794670855,2.0640248115194972,0.9321247428796839,8.259079652786143,8.324908161408743,3.9176680046993173
2016-10-08 18:26:53,6.226009303878871,4.930259819811836,2.060008278566139,0.9271102112102725,8.255847752761843,8.325292509373172,3.915080071664951
2016-10-08 18:27:56,6.37312685982961,4.9595120596393505,2.0601054211986014,0.9231444762374106,8.252523438876118,8.325187240083578,3.913145964189453
2016-10-08 18:28:57,6.297911565562839,4.9908584319400635,2.035243214279368,0.9204615054702749,8.249315922230734,8.325131563232624,3.911523961567851
2016-10-08 18:30:00,6.212423109693317,5.080152939802856,2.063967364300804,0.9184970303640518,8.246012297213252,8.325581850905614,3.9126056749210947
2016-10-08 18:31:01,6.200594144472384,4.911547001046916,2.049257355092179,0.9182862101292346,8.242776227763143,8.320416287851797,3.911317380703487
2016-10-08 18:32:02,6.291711368880337,4.88410237588279,2.0493910941764746,0.9189261271992724,8.239566652765065,8.322816903716383,3.9126774746886808
2016-10-08 18:33:03,6.360659490927387,4.787868745105678,2.05027681980372,0.9213409848556029,8.236334119432101,8.324337638013148,3.91309473926286
2016-10-08 18:34:04,6.225886435428966,4.83535764412215,2.063925712200961,0.9255223749609885,8.233124913875137,8.324844885923792,3.9106106361766733
2016-10-08 18:35:05,6.26126229231791,4.90057333144018,2.038171324886836,0.9282021634762558,8.229914124980155,8.324772344371286,3.904195532571881
2016-10-08 18:36:06,6.328749073752685,4.928012743154694,2.045993483278833,0.9280965239179397,8.226679111099784,8.324267518278933,3.901453251621648
2016-10-08 18:37:07,6.314452123355851,4.965929746250355,2.048560512356705,0.9237698551815317,8.223477347218227,8.324385253614981,3.8999500298175014
2016-10-08 18:38:08,6.3365979149012555,4.92211873451293,2.032913771878889,0.9170954384109824,8.220235208316778,8.324685396468677,3.901259647792288
2016-10-08 18:39:09,6.234089276195087,4.9589503457546495,2.049865557407014,0.9107665417691244,8.217018244430076,8.325934117303067,3.9021789861502647
2016-10-08 18:40:10,6.274517648364619,4.876078937575393,2.0380515650649405,0.9056323566040527,8.213785869424278,8.325840908719405,3.900309735193628
2016-10-08 18:41:11,6.2895169699085836,4.924695376718456,2.042236680249236,0.9025010717719587,8.210592813868633,8.325436692664809,3.901505851603022
2016-10-08 18:42:12,6.2467610434090535,4.964320651882735,2.036689670147083,0.9013440387921545,8.20739226388398,8.325196973585284,3.901888963047451
2016-10-08 18:43:13,6.284275880400912,4.907586861050483,2.045011471225862,0.9048548696142706,8.20413281387109,8.325246134109396,3.9012287663327454
2016-10-08 18:44:14,6.275321871456811,4.975692792073566,2.034367799569277,0.909689730102974,8.200939177760386,8.324872264112077,3.9014662837298273
2016-10-08 18:45:15,6.312656463955264,4.9971409650911465,2.0506653716429453,0.9152440317161187,8.197689755543873,8.324460094016974,3.902720928700276
2016-10-08 18:46:16,6.200642487916237,4.907169955063031,2.037768353332343,0.9205282681532473,8.194478913895288,8.324144593539586,3.904897640373126
2016-10-08 18:47:17,6.252603401974,4.907294940352158,2.056271692627264,0.9239526543567369,8.191276411098329,8.323711409421051,3.9062742215687303
2016-10-08 18:48:19,6.307677305396381,4.925853195458923,2.0461577066783336,0.9266089867366445,8.188016274989991,8.323062432366651,3.908342724553169
2016-10-08 18:49:20,6.2932492313606225,4.888272495088975,2.049273419079689,0.9269078312849883,8.184798941662173,8.322316613703318,3.9088504131354975
2016-10-08 18:50:21,6.273676224345201,4.9473379905054085,2.0550414580894785,0.9267396205749863,8.181575063868344,8.320924352530657,3.911400674993329
2016-10-08 18:51:22,6.15345090589578,5.042049725742383,2.0516977096300897,0.925228473079285,8.178358838863867,8.319905595978106,3.9109257656415615
2016-10-08 18:52:23,6.244114299758787,4.987607747896966,2.0475448727950094,0.9231084726194139,8.175121713877196,8.31878226025962,3.9120218964395486
2016-10-08 18:53:24,6.244723245032502,4.960797015129032,2.0566866649564113,0.9207327154497427,8.171882530537834,8.31884024138343,3.914579361356176
2016-10-08 18:54:31,6.157455203052419,4.9648352305783305,2.0597089794944283,0.9204383053923929,8.168364838864152,8.318613270985823,3.917851397286535
2016-10-08 18:55:32,6.348415215363369,4.94524497294975,2.05182420833964,0.9237193770257254,8.165155897207917,8.313722977895853,3.9192700214262617
2016-10-08 18:56:33,6.306789197845528,4.975997765220134,2.0628368301391027,0.9277840723862962,8.161919247202745,8.313554121458845,3.920294307640556
2016-10-08 18:57:34,6.238978288168766,4.907415256442205,2.0632121114162167,0.9325782891829031,8.158700647224421,8.312464751689845,3.921592418671386
2016-10-08 18:58:35,6.256072866516155,4.95491324117768,2.065371903818128,0.9361828833105766,8.155501627757825,8.311314270894275,3.922717272956864
2016-10-08 18:59:36,6.2857164046480145,4.882258248012119,2.0583951004327967,0.9408826569202589,8.152252997210322,8.310957411509307,3.9227507752766737
2016-10-08 19:00:37,6.317352380352326,4.947823268368886,2.0680205832724288,0.9436853527426217,8.14693968245609,8.31128982360017,3.923965720587892
2016-10-08 19:01:38,6.309637607353595,4.936138134338671,2.070941855753761,0.9438655247358012,8.140245600803087,8.309373589425306,3.924806805463269
2016-10-08 19:02:39,6.365153205339943,4.956947852008069,2.064605299763563,0.9427700315712813,8.13347134718573,8.310335554795927,3.926353014873148
2016-10-08 19:03:40,6.257570744003239,4.906023986605607,2.0613749531089427,0.9394126914811005,8.126735139444907,8.310293325216175,3.92514311967554
2016-10-08 19:04:42,6.1936891775220895,4.919606448557428,2.0577571162810187,0.9367065677402883,8.119876633582592,8.310154958823915,3.92185899589753
2016-10-08 19:05:45,6.40860318953279,4.9999,2.069732623588512,0.9326404878127097,8.112905534173606,8.308289356757385,3.920258429790334
2016-10-08 19:06:46,6.307809867730578,4.899662517621596,2.054866598655139,0.9299536981628291,8.106259864404883,8.309652091149811,3.9192833780326284
2016-10-08 19:07:47,6.25075925467365,4.929665051858107,2.060177047791293,0.9275418783730527,8.09951207746315,8.310835542513322,3.9186608213679612
2016-10-08 19:08:48,6.266153735184227,4.9353457398461185,2.051909070650316,0.9252030655432828,8.092806526905822,8.311363540385962,3.9150124702373468
2016-10-08 19:09:55,6.336965685608083,4.9999,2.0565233638086045,0.9236677169823095,8.08534436052341,8.312106866854073,3.9119479420222314
2016-10-08 19:10:56,6.324443116909403,4.992610477031728,2.0446005828027345,0.9215826918815495,8.078712696064645,8.310759351785627,3.909912040751132
2016-10-08 19:11:57,6.279412609162233,4.966586122297775,2.0559586988076792,0.921073043338187,8.07195498416288,8.311335553282813,3.9092895149334175
2016-10-08 19:12:58,6.2688823211986815,4.954337105323727,2.044237041250885,0.9200423426995681,8.06516771776623,8.312253402753388,3.908484781388424
2016-10-08 19:13:59,6.335240868992413,4.959034070803877,2.0506150292965764,0.9190475377230711,8.058480032206283,8.309817807686066,3.9099037724209893
2016-10-08 19:15:00,6.285396591364878,4.897262769247512,2.049109575546628,0.9184695812729935,8.051778672226149,8.310103954405383,3.911035962560403
2016-10-08 19:16:02,6.33833718795986,4.831535009074111,2.0544085073203977,0.9190781247891351,8.044904727475496,8.310779536153333,3.9103925196157414
2016-10-08 19:17:03,6.266467669013957,4.9397333421114915,2.043120833983336,0.9208132437632737,8.03814414834765,8.311218694852545,3.9068006112794116
2016-10-08 19:18:04,6.243645821719966,4.9375323700735185,2.0470470608503812,0.9214057505851196,8.031478187472505,8.311141521704062,3.902175378433219
2016-10-08 19:19:05,6.320468398419271,4.967482138442701,2.0424547406200064,0.9208445898623927,8.024729077179657,8.311482036788265,3.9004537802634287
2016-10-08 19:20:06,6.2839372358297405,4.984456786063822,2.039470381029039,0.9173893193720322,8.017967836410918,8.312133763955838,3.899778545274307
2016-10-08 19:21:07,6.243269990704732,4.89566395401098,2.0453684322415673,0.9134866198263789,8.011322276938785,8.312962555112742,3.899390019020462
2016-10-08 19:22:09,6.359349167105517,4.92856717167297,2.03485051164631,0.9086056510525591,8.004434768064538,8.313914707835636,3.898941582495577
2016-10-08 19:23:13,6.219736277039484,4.893007306158561,2.0351826085990816,0.9043092991624544,7.997357581359875,8.314075837971886,3.8969517613917004
2016-10-08 19:24:14,6.209227502847937,4.931938515973018,2.0311832912031837,0.9023417170107937,7.990671770564668,8.314577504815666,3.8959458211597173
2016-10-08 19:25:15,6.35139656485335,4.984273785214327,2.037099539660258,0.9006744346852289,7.983936886105636,8.313100423365796,3.8938891499740143
2016-10-08 19:26:16,6.328106064477936,4.938525714661282,2.0286539719616057,0.9015888326915704,7.97724423803101,8.312121268516808,3.8931405432627204
2016-10-08 19:27:17,6.379917227684529,4.990633976567786,2.0376496312894794,0.9023417605903543,7.97051850666385,8.312192681410512,3.8943652751076376
2016-10-08 19:28:18,6.294245031712518,4.926934210966784,2.027939511048292,0.9042045039224722,7.963734328086461,8.312402719894182,3.8954775209413963
2016-10-08 19:29:19,6.1896667549633975,4.988426787449773,2.039948843802056,0.9066910133756234,7.957002090260328,8.31255115268661,3.8958875800983
2016-10-08 19:30:20,6.277796741413309,4.997559418475234,2.0340114483598333,0.9088603998056455,7.950328961354642,8.311383490805463,3.8957253645909207
2016-10-08 19:31:21,6.368333591194056,4.98700042678688,2.0396507780420303,0.9113098393453898,7.943599260003469,8.310630375467339,3.897130143097331
2016-10-08 19:32:22,6.251119098409978,4.886301979857988,2.038936900920403,0.9120784866453953,7.9368074722091775,8.308224979066093,3.9006792810073883
2016-10-08 19:33:23,6.267120368465957,4.906247773554256,2.047606715063533,0.9137167372807979,7.930077550264823,8.306387870059837,3.904640924538924
2016-10-08 19:34:24,6.339951631387572,4.886928037709248,2.0440580302083275,0.9151558072646744,7.923439158892557,8.305799486971019,3.906805891201511
2016-10-08 19:35:25,6.278160705974543,4.9757113095204435,2.0474810946355366,0.9174846804888663,7.9166846450373205,8.305486455242335,3.907561901809671
2016-10-08 19:36:26,6.352261312092878,4.9867733016034315,2.051887929172486,0.9202395743879845,7.909918662208433,8.304344775747607,3.9096083759129887
2016-10-08 19:37:28,6.389365806099408,4.951677893252466,2.0479840441604034,0.9229427282679763,7.903119265266564,8.302855467135458,3.911156771757873
2016-10-08 19:38:29,6.308449910398825,4.988564512914916,2.051786451297686,0.9260818619225573,7.896390225556285,8.302272301098053,3.912528897818069
2016-10-08 19:39:30,6.30341003496389,4.96193198062568,2.0583669671000067,0.927021309164892,7.889622478328573,8.302318940650887,3.914574196762689
2016-10-08 19:40:31,6.344035190467524,4.950769086611746,2.054759640683609,0.9283299222789795,7.882936998353813,8.29933511852234,3.9176439257372504
2016-10-08 19:41:32,6.331443232094645,4.914207518082903,2.057109646821173,0.9302395801991872,7.876209833338949,8.29827986889369,3.9184048867410635
2016-10-08 19:42:33,6.297233954392097,4.84152543147022,2.0609966038522596,0.9322334216190801,7.869503510844137,8.299414436771904,3.9175176690782703
2016-10-08 19:43:34,6.239938701997995,4.891985851007298,2.059670665556502,0.9327552827951635,7.862690770302528,8.299994863782308,3.9160424373171328
2016-10-08 19:44:40,6.282972792736845,4.959628143919961,2.0530559090253924,0.9312705434034908,7.855446402528388,8.299562913734853,3.9107901572201587
2016-10-08 19:45:41,6.2310998273884435,4.997720539012285,2.047568202026145,0.9284695220689598,7.848760812257037,8.299622555450757,3.907511175812889
2016-10-08 19:46:42,6.334429643124454,4.9545484788005165,2.0502487992716136,0.923093948336497,7.84205349723156,8.300167370240105,3.9052925191081496
2016-10-08 19:47:43,6.283105480496754,4.919538152345366,2.0448590277021625,0.9171214613175782,7.835221347817602,8.301557033558218,3.905959509450775
2016-10-08 19:48:44,6.275105193049813,4.929416382622317,2.043587005072511,0.911183229395969,7.828505100293434,8.302908506766673,3.905155255363633
2016-10-08 19:49:45,6.41,4.873539085594333,2.042062582479708,0.9066816059031952,7.821842227237551,8.30404619481866,3.9018492784588035
2016-10-08 19:50:46,6.34076933719368,4.95153776232801,2.0370418785313387,0.9045096248730176,7.815073377251908,8.299479390033646,3.898617346948087
2016-10-08 19:51:47,6.331694562720081,4.877505219868855,2.0356855209432245,0.9032890333433776,7.808417341406118,8.300879314019252,3.8965729023277973
2016-10-08 19:52:48,6.323853834484396,4.92635702794726,2.0353666686518617,0.9041649288838937,7.801643418609206,8.30225142607038,3.8953298746501286
2016-10-08 19:53:49,6.248889806909357,4.908106847258724,2.0327063896445754,0.9048262718238194,7.794877987263273,8.303591829679458,3.8916236127356747
2016-10-08 19:54:50,6.245577761242034,4.8911081496480655,2.0279220846016237,0.9056886227179455,7.788173980580914,8.30530609938721,3.8870003223919927
2016-10-08 19:55:51,6.345409207652865,4.927059299937073,2.0262744024758423,0.9039769160373039,7.781459387228305,8.306236904802102,3.8857205042147864
2016-10-08 19:56:53,6.354109207720612,4.90623756431312,2.0290611013537325,0.9006017604783676,7.774623267830336,8.306612897379745,3.8844226381063125
2016-10-08 19:57:58,6.409795824397054,4.9999,2.023771838004067,0.8967633234150221,7.767401837795519,8.307055387380338,3.8824331011711903
2016-10-08 19:59:00,6.357178675935353,4.89261824231199,2.02259320451297,0.892293958882497,7.760661880594544,8.307457904705354,3.879960382028231
2016-10-08 20:00:01,6.290990809706608,4.870137535943404,2.0137379943814686,0.8879529908657318,7.753802902769403,8.304908386314413,3.8797962935318404
2016-10-08 20:01:02,6.303267545354674,4.875587522528637,2.026469687285237,0.8839435322360262,7.743341839187449,8.30494589823442,3.880130445865978
2016-10-08 20:02:03,6.246299686035356,4.85783212059543,2.0100490350369817,0.8832598057676044,7.732875291195109,8.307969883819183,3.8783844672521894
2016-10-08 20:03:04,6.2623061944791205,4.829823513799034,2.019685768100751,0.8836708280613658,7.722532828593833,8.309781468637304,3.8743288868834576
2016-10-08 20:04:05,6.312016260959649,4.884219228889007,2.008048228957668,0.8841431259963449,7.712087532786017,8.310194966957539,3.8682028194791775
2016-10-08 20:05:06,6.40979995127657,4.9999,2.0051616634459495,0.8842851937529077,7.701597847225238,8.310233997789705,3.864141711511788
2016-10-08 20:06:07,6.217807385741192,4.961599044365228,2.0077081132092873,0.8812129565689335,7.691087937773211,8.310703107750456,3.861291319302148
2016-10-08 20:07:08,6.2486551766149665,4.906703035759094,1.9994170095385986,0.8775253807465659,7.680645212806334,8.313113174196566,3.861037642690616
2016-10-08 20:08:09,6.276205147166214,4.9300920502750945,2.000057846021744,0.872205052789814,7.67024876276085,8.31237378509783,3.8626012602884927
2016-10-08 20:09:10,6.23230255063763,4.8309786586565355,1.9990489807450431,0.8670355031256245,7.659790955584601,8.31185479435506,3.8613983531981937
2016-10-08 20:10:11,6.162430599998227,4.890420596409555,1.9980509149495043,0.8647795886243455,7.649306068869442,8.310877878247105,3.8612260938624887
2016-10-08 20:11:13,6.172944036261494,4.892100206649507,2.0068767425645953,0.8629829287002341,7.6386833855756375,8.30934426120644,3.8615485130107543
2016-10-08 20:12:14,6.244573148597908,4.943101364700425,2.003556915718978,0.8654851074762826,7.62816473530752,8.30803002241683,3.8624766675995685
2016-10-08 20:13:15,6.291250085491848,4.992858214320021,2.0090519096435973,0.8686983352155419,7.617743262525168,8.30717465310218,3.8652258435173845
2016-10-08 20:14:16,6.212541283367067,4.9471181600825025,2.005936932514152,0.8733391214231827,7.607329159429375,8.306437844672665,3.8677209922581257
2016-10-08 20:15:19,6.202937861197194,4.912527920357107,2.012206940230301,0.8809089805536219,7.59657467811395,8.305754024490835,3.8727042104396157
2016-10-08 20:16:20,6.258338569804382,4.87036915642215,2.0178058262846785,0.8874672985700391,7.586030148126071,8.304137502886801,3.8766607182542634
2016-10-08 20:17:21,6.302631882284,4.868640716197405,2.0198788447040172,0.89437072675089,7.575638839762463,8.302577351339245,3.8802383355159673
2016-10-08 20:18:22,6.270631072067895,4.895778382646267,2.024545160804687,0.89963617736426,7.56520417004691,8.300458652819287,3.88217464498351
2016-10-08 20:19:23,6.292276784085465,4.916338202218857,2.027588209863921,0.9039418194378095,7.554724082285115,8.298092063470037,3.8847046810202333
2016-10-08 20:20:24,6.323207017479041,4.963890722438565,2.02652771089188,0.9068022788539271,7.544148702205983,8.296094016145549,3.8874039289250994
2016-10-08 20:21:25,6.3020192233433034,4.927582944238229,2.03430365217712,0.905696083040513,7.5337702480470625,8.294507267008793,3.8891534938839882
2016-10-08 20:22:28,6.20180779535533,4.963463384004487,2.0280706317495554,0.9038767072832894,7.522975318949145,8.2934097838666,3.892267174239722
2016-10-08 20:23:29,6.403291704197937,4.933591057485538,2.037976739074111,0.9014439760475896,7.512577155045617,8.29238155615154,3.8949638999034386
2016-10-08 20:24:30,6.3626233673930574,4.912494319718985,2.034088069341617,0.9020862671831829,7.502067417011717,8.29104946903604,3.8984587983174017
2016-10-08 20:25:31,6.229760414307524,4.942091259131574,2.040658312781264,0.9036801600768214,7.491538140543593,8.289557048167971,3.9003298296601816
2016-10-08 20:26:32,6.256538362682834,4.901729384172986,2.0405329368489755,0.9064319501144606,7.481137063070616,8.287895805115692,3.901914290894034
2016-10-08 20:27:33,6.223015340770971,4.98767353229273,2.0398113962795983,0.9104800196629552,7.470727244781548,8.285022486553867,3.903587104649543
2016-10-08 20:28:34,6.2026116499045,4.893276587497248,2.050268647297446,0.915819636550834,7.460184942798351,8.283493608776261,3.906046608676291
2016-10-08 20:29:35,6.34661876854389,4.919550977219313,2.04842135635554,0.922912286423748,7.4497926061414645,8.283109842325647,3.9077867841290015
2016-10-08 20:30:36,6.2516679206313714,4.931270740341054,2.044851200941959,0.9273076252578225,7.439383644727547,8.28296824783221,3.907814568386539
2016-10-08 20:31:37,6.242389090748578,4.960780824996027,2.0516783346198957,0.9295694193807442,7.4289446903130125,8.281702508651698,3.9060861155258033
2016-10-08 20:32:39,6.2219919826009935,4.916882878799127,2.0505712717246305,0.9280120546930899,7.41820032083547,8.281243876147187,3.9051602494807423
2016-10-08 20:33:40,6.24118982148819,4.890324169299265,2.0445289936689193,0.9237935555613973,7.407800957220537,8.28041095042601,3.907741185203573
2016-10-08 20:34:41,6.252983240778735,4.963927534484183,2.055533383158037,0.9196824641675269,7.397379141709673,8.280085608515186,3.9109830592386077
2016-10-08 20:35:42,6.286072252089534,4.876713941885704,2.048606488167984,0.9159640427931497,7.386831869462728,8.279852955849794,3.911187663727172
2016-10-08 20:36:43,6.276466938758968,4.960015069209886,2.04623498468265,0.9138327645122455,7.376470554207479,8.278503271106324,3.9117213243039206
2016-10-08 20:37:44,6.3568156014292,4.919137539542005,2.0535064080035346,0.9127243161002676,7.365909399462568,8.277109203363636,3.9130392878952485
2016-10-08 20:38:45,6.315516505625825,4.935097572233842,2.0524781442556614,0.9154778332437206,7.355500780884904,8.276220583836054,3.9138214827160183
2016-10-08 20:39:47,6.328969386960287,4.94766323212048,2.051452055901754,0.9210493176869168,7.344906033897418,8.276717405174733,3.911904749159187
2016-10-08 20:40:48,6.181780173021818,4.934943314445427,2.049785263307003,0.9267238472233146,7.3344019516920325,8.27788412103176,3.908931442248206
2016-10-08 20:41:49,6.239127436154336,4.937502520818452,2.052614087724727,0.9300646875511858,7.323918436106406,8.279061671722054,3.907786695946537
2016-10-08 20:42:50,6.249612375584413,4.929573269901907,2.04705807468058,0.9300940663517934,7.313467484470077,8.280052225946068,3.9065975473420793
2016-10-08 20:43:51,6.284851777447431,4.916693692874503,2.0505393277124964,0.9278472537930137,7.303019789131708,8.281378299005546,3.9044893227535127
2016-10-08 20:44:53,6.180180596307495,4.901039827545526,2.042172918773489,0.9218466039062987,7.292515535615939,8.282525713781641,3.9012272018877097
2016-10-08 20:45:54,6.246843851829473,4.879861066443004,2.0407637925241393,0.9149907978501748,7.282030991629291,8.283235381546039,3.898542750577268
2016-10-08 20:46:55,6.2671980420106514,4.895340726798182,2.0356485595229654,0.9066263961326695,7.271503429126955,8.283224985719357,3.8964989772500527
2016-10-08 20:47:57,6.261141299631426,4.936537840860285,2.0329628980854957,0.8988050767946778,7.260878174992213,8.284099763078228,3.8924199626047455
2016-10-08 20:48:58,6.22355958540768,4.987842532309873,2.0264631330433462,0.8926431176322267,7.250468870849783,8.279902514631715,3.890106303610522
2016-10-08 20:49:59,6.2226651807334985,4.884622186350265,2.027958083730023,0.8881926326410077,7.239996152774547,8.281663424228444,3.889417344690006
2016-10-08 20:51:00,6.295258977891111,4.926883657718563,2.026612132557681,0.8887740397913289,7.229514865301347,8.283641352544409,3.8902188283092247
2016-10-08 20:52:02,6.360193327475716,4.891244228658275,2.0289639618502413,0.8914536810909508,7.218963479773547,8.285622267984465,3.889739128684761
2016-10-08 20:53:03,6.405271383336613,4.882601448715331,2.0249415959511774,0.8961570710597355,7.208459911714801,8.286953826957083,3.8863202188678567
2016-10-08 20:54:04,6.281304093782883,4.910762226174258,2.025564779544047,0.9003876366407659,7.1979937063432295,8.289343328822213,3.8835221237718685
2016-10-08 20:55:09,6.1943585646687715,4.941918920718065,2.022177282846336,0.9034020830306093,7.1868955902947285,8.288291528168022,3.8801819902651182
2016-10-08 20:56:10,6.192313111352722,4.940348893283456,2.0208837053380106,0.9049334416700983,7.17649896893886,8.283968024754994,3.878788686745346
2016-10-08 20:57:11,6.232967764392453,4.793995676325229,2.0226861110846808,0.9010639122231658,7.1659729488764405,8.286590292385899,3.8783715943725925
2016-10-08 20:58:12,6.237021111590824,4.851823396313833,2.0184343810115677,0.8945211068049452,7.155550790529323,8.288493090196845,3.879396394051046
2016-10-08 20:59:13,6.150162850828179,4.814850297922844,2.020127262258927,0.8867724283977985,7.145129660583225,8.289522590507364,3.8756642718201535
2016-10-08 21:00:14,6.231462706735891,4.852259066777407,2.0036528364584894,0.8806424975383816,7.134516493387376,8.289472432103956,3.865743947954967
2016-10-08 21:01:15,6.254960954853833,5.09091102990939,2.003891327756059,0.8744181275000085,7.12328741330108,8.289715471341342,3.862588215063356
2016-10-08 21:02:16,6.196987571050265,4.896262903254204,1.9997900040445336,0.8665228833017795,7.112144706620319,8.289435720895753,3.8597418330434623
2016-10-08 21:03:17,6.275008023165708,4.936927567748803,1.994488562793444,0.8617124718051008,7.101049742173174,8.290898781612455,3.8602398361371035
2016-10-08 21:04:18,6.336047385992721,4.917330784739713,1.9997263215763437,0.8578763595802337,7.090003795503697,8.291954358992196,3.860754983355106
2016-10-08 21:05:19,6.3132315152903224,4.7803994577128925,1.9985806471138572,0.8591318969693025,7.0788592666335095,8.286632404013684,3.8585133085367356
2016-10-08 21:06:21,6.259247057952213,4.792874957830861,1.99077583668406,0.8635923509073424,7.067642759963558,8.287695050787732,3.8579722988853566
2016-10-08 21:07:22,6.2943489318100605,4.837603444714558,1.9998702130569925,0.8655422526141778,7.056534675569246,8.287396997336263,3.85498045850038
2016-10-08 21:08:23,6.241270993906471,4.979234554779687,1.9963087542172526,0.8703344713100445,7.045428231111054,8.287750628353894,3.851387996491045
2016-10-08 21:09:24,6.238930141500833,4.906290278390369,1.984710486985828,0.8742707981599219,7.034176373370526,8.28755999880089,3.8446593209428372
2016-10-08 21:10:25,6.178495305908426,4.965329365252041,1.9866366963566133,0.8715164906399036,7.023025284412202,8.287858440818901,3.843308687731732
2016-10-08 21:11:26,6.194882919889131,4.837419028288874,1.9903758570099432,0.8646605887452727,7.011984804425563,8.288569258942594,3.8450802970339772
2016-10-08 21:12:28,6.269635450556613,4.889464442128098,1.983963546083984,0.8565437861320233,7.0006926755769925,8.289413787417384,3.84694508656667
2016-10-08 21:13:29,6.29386138194483,4.826856276637331,1.9858538591017618,0.8490893894194316,6.989492933347617,8.289869472621222,3.8483127370226597
2016-10-08 21:14:30,6.242592862666005,4.885640755788613,1.988184897522156,0.8442993518488731,6.978554497801789,8.288781084667034,3.8468093713452074
2016-10-08 21:15:31,6.318905404462635,4.8733867013012215,1.9796940385672412,0.8444636759737776,6.967286057759442,8.28659657836786,3.8477348861913683
2016-10-08 21:16:32,6.232573326246292,4.891921328368819,1.9862543181237347,0.8456525479309704,6.956245395519494,8.284305292840344,3.8473412376596245
2016-10-08 21:17:33,6.312316990507737,4.94481593668257,1.9888684200675382,0.850270313212913,6.945047475594098,8.282889703400883,3.8467736352420983
2016-10-08 21:18:34,6.287654003806997,4.958063654679588,1.982560748087935,0.8599875034993987,6.934016835567833,8.282389631907485,3.849460323906439
2016-10-08 21:19:35,6.3161553988143595,4.849624839209735,1.9947526489698792,0.8652240077369631,6.922937360017207,8.282536586718685,3.8531024597169536
2016-10-08 21:20:36,6.303776649329499,4.865248244751559,1.9979083784560887,0.8706641175150518,6.911813057713141,8.28203008599928,3.857421960642851
2016-10-08 21:21:37,6.244537525075461,4.875754984820922,1.996788620589487,0.8774144177085883,6.9006105822569,8.281081296101394,3.859523283453596
2016-10-08 21:22:38,6.254046237404595,4.90373888706848,1.9998999999999998,0.8796283186219327,6.889631693349722,8.279313081355205,3.8614301705456775
2016-10-08 21:23:39,6.2197478215346,4.916968292834502,1.9975902949321913,0.8832545416874762,6.878382386697304,8.276918150109623,3.8637710958271265
2016-10-08 21:24:41,6.170058163664198,4.851157622990659,1.9998597699659189,0.882200872745337,6.867168066608846,8.274789831394482,3.8660534374601023
2016-10-08 21:25:42,6.159941895325612,4.909954686183237,2.0203430475160093,0.8792645862363503,6.856080573287273,8.273419017901706,3.8677094882671517
2016-10-08 21:26:43,6.320657224522501,4.890653226193607,2.0042112300266948,0.8783078750410769,6.844942968897286,8.27193872344058,3.8699374409230254
2016-10-08 21:27:44,6.357310053484234,4.9063254592091905,2.013007902595758,0.8765458886333125,6.8338224933399365,8.270675358041974,3.8730440788867844
2016-10-08 21:28:47,6.189449469981365,4.876998777160695,2.017134510591312,0.8785260799760266,6.822388413334579,8.269295821718746,3.8757162661426046
2016-10-08 21:29:48,6.302184405539081,4.9077006913742505,2.013972943629114,0.880017367927594,6.811147853351789,8.268262219893082,3.877052862969437
2016-10-08 21:30:50,6.289195715281937,4.894487288786106,2.0163957854425956,0.8839263815711071,6.799844062238864,8.267370229746538,3.878146763360504
2016-10-08 21:31:51,6.262828159903859,4.885156318990584,2.017289462454144,0.8906212746002635,6.7887747910406775,8.266183517878478,3.87915986679619
2016-10-08 21:32:52,6.261080365123773,4.9162677064285445,2.0218294991944963,0.8955903616509777,6.777675817708058,8.265109434353207,3.880152931892936
2016-10-08 21:33:55,6.23211200488336,4.8942452938141745,2.0204397895633885,0.901304560274736,6.766224791123371,8.263878835302592,3.8808833435407317
2016-10-08 21:34:57,6.209580191720414,4.906869987344537,2.0243124366481053,0.9018349100937058,6.754881457801087,8.25925781353069,3.881319496984348
2016-10-08 21:35:58,6.1827974802519305,4.869385317132538,2.0252224894357957,0.8998406854524151,6.74371269336475,8.258681221341764,3.8822546075403306
2016-10-08 21:36:59,6.179448610712009,4.8662966328591395,2.021376415602867,0.8973231117749968,6.732633946598254,8.258793769364178,3.8825031851171037
2016-10-08 21:38:00,6.180364233064472,4.857269838253551,2.0237380215800997,0.8944251139519164,6.721457711036344,8.2584668627185,3.88137043357358
2016-10-08 21:39:01,6.172364588791324,4.860470728922735,2.016502016468568,0.891908507161709,6.710507977732778,8.257948621235679,3.8768650575466097
2016-10-08 21:40:02,6.170632777128069,4.883247536132124,2.0164239390359024,0.8863034311946856,6.699333746613605,8.257471710180987,3.87403178795641
