,O1,O2,O3,O4,O6,O7,O8,O10,O11
2014-07-11 02:49:58,0.5971633507037885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:51:21,0.600498124160378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:52:41,0.600498124160378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:54:01,0.600498124160378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:56:07,0.6034404638336988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:57:28,0.6034404638336988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 02:58:49,0.6034404638336988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:00:47,0.6064882914492059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:02:07,0.6064882914492059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:03:30,0.6064882914492059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:04:50,0.6064882914492059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:06:10,0.6099985121169693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:07:34,0.6099985121169693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:08:54,0.6099985121169693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:11:00,0.6130697794258808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:12:22,0.6130697794258808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:13:43,0.6130697794258808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:15:41,0.616314510123719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:17:01,0.616314510123719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:18:25,0.616314510123719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:19:45,0.616314510123719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:21:05,0.6200089653877646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:22:28,0.6200089653877646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:23:48,0.6200089653877646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:25:54,0.6232467104356417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:27:16,0.6232467104356417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:28:37,0.6232467104356417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:29:59,0.6232467104356417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:31:20,0.6271135405499405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:32:42,0.6271135405499405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:34:04,0.6271135405499405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:36:02,0.630570418021131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:37:22,0.630570418021131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:38:47,0.630570418021131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:40:52,0.6340061191425665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:42:14,0.6340061191425665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:43:36,0.6340061191425665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:44:57,0.6340061191425665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:46:19,0.6380507345775839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:47:41,0.6380507345775839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:49:03,0.6380507345775839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:51:03,0.6417508317139734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:52:24,0.6417508317139734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:53:48,0.6417508317139734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:55:53,0.6453941552059032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:57:15,0.6453941552059032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:58:37,0.6453941552059032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 03:59:58,0.6453941552059032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:01:21,0.6496774777442651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:02:43,0.6496774777442651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:04:04,0.6496774777442651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:06:05,0.6535975304475332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:07:26,0.6535975304475332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:08:46,0.6535975304475332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:10:55,0.6574978928940955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:12:17,0.6574978928940955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:13:39,0.6574978928940955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:15:39,0.6615614941706847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:17:00,0.6615614941706847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:18:25,0.6615614941706847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:19:46,0.6615614941706847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:21:07,0.6662679830068939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:22:32,0.6662679830068939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:23:53,0.6662679830068939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:26:01,0.6704100314124177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:27:24,0.6704100314124177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:28:46,0.6704100314124177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:30:47,0.6748175766424349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:32:08,0.6748175766424349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:33:30,0.6748175766424349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:34:55,0.6748175766424349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:36:17,0.6798803102163069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:37:38,0.6798803102163069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:39:04,0.6798803102163069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:41:11,0.6843540516182638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:42:34,0.6843540516182638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:43:56,0.6843540516182638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:45:44,0.6890665113669118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:47:08,0.6890665113669118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:48:35,0.6890665113669118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:49:59,0.6890665113669118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:51:23,0.6944415558503667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:52:49,0.6944415558503667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:54:10,0.6944415558503667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:56:17,0.6992637102836685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:57:32,0.6992637102836685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 04:58:54,0.6992637102836685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:00:55,0.704166912282406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:02:14,0.704166912282406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:03:36,0.704166912282406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:04:58,0.704166912282406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:06:19,0.7099521646459064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:07:45,0.7099521646459064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:09:06,0.7099521646459064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:11:14,0.7151316938136383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:12:38,0.7151316938136383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:14:00,0.7151316938136383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:16:03,0.720644705189794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:17:24,0.720644705189794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:18:46,0.720644705189794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:20:57,0.726160160000212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:22:20,0.726160160000212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:23:44,0.726160160000212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:25:44,0.7319431797759853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:27:06,0.7319431797759853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:28:33,0.7319431797759853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:29:55,0.7319431797759853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:31:17,0.7386831052973268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:32:44,0.7386831052973268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:34:06,0.7386831052973268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:36:16,0.7446500291864669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:37:40,0.7446500291864669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:39:04,0.7446500291864669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:41:07,0.7510484051816234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:42:29,0.7510484051816234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:43:55,0.7510484051816234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:46:03,0.7574053413112375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:47:27,0.7574053413112375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:48:51,0.7574053413112375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:50:51,0.7641269646272221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:52:18,0.7641269646272221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:53:40,0.7641269646272221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:55:51,0.770839340579059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:57:15,0.770839340579059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 05:58:39,0.770839340579059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:00:42,0.7780367316044206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:02:05,0.7780367316044206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:03:27,0.7780367316044206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:04:55,0.7780367316044206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:06:17,0.7863852016495665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:07:40,0.7863852016495665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:09:08,0.7863852016495665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:11:17,0.7938336427322562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:12:42,0.7938336427322562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:14:06,0.7938336427322562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:16:10,0.8017612020741872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:17:32,0.8017612020741872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:18:55,0.8017612020741872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:21:08,0.8097585216324837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:22:32,0.8097585216324837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:23:57,0.8097585216324837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:25:59,0.8182033163185132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:27:22,0.8182033163185132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:28:50,0.8182033163185132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:31:00,0.8267337631991738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:32:25,0.8267337631991738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:33:50,0.8267337631991738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:35:54,0.8358596614734779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:37:17,0.8358596614734779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:38:41,0.8358596614734779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:40:53,0.8450816521915928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:42:18,0.8450816521915928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:43:43,0.8450816521915928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:45:46,0.854844632648175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:47:09,0.854844632648175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:48:37,0.854844632648175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:50:47,0.8647440224234583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:52:13,0.8647440224234583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:53:38,0.8647440224234583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:55:39,0.8753711046220353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:57:08,0.8753711046220353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:58:31,0.8753711046220353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 06:59:58,0.8753711046220353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:01:22,0.8878733006598487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:02:46,0.8878733006598487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:04:14,0.8878733006598487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:06:24,0.899126561445689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:07:50,0.899126561445689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:09:15,0.899126561445689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:11:17,0.9112270244771467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:12:45,0.9112270244771467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:14:09,0.9112270244771467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:16:22,0.9234537208736361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:17:48,0.9234537208736361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:19:13,0.9234537208736361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:21:17,0.9367866253941252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:22:41,0.9367866253941252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:24:10,0.9367866253941252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:26:21,0.950255841480297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:27:47,0.950255841480297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:29:12,0.950255841480297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:31:14,0.9648168577206451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:32:43,0.9648168577206451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:34:07,0.9648168577206451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:36:21,0.9796096058368214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:37:47,0.9796096058368214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:39:13,0.9796096058368214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:41:17,0.9958461843089976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:42:42,0.9958461843089976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:44:10,0.9958461843089976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:46:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:47:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:49:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:51:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:52:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:54:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:56:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:57:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 07:59:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:01:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:02:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:04:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:05:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:07:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:08:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:09:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:11:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:12:52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:14:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:15:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:17:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:18:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:19:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:21:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:22:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:24:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:26:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:27:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:29:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:31:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:32:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:34:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:36:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:37:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:39:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:41:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:42:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:44:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:45:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:47:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:48:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:50:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:52:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:53:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:55:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:57:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 08:58:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:01:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:02:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:03:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:06:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:07:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:08:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:11:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:12:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:14:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:16:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:17:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:19:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:21:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:22:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:24:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:26:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:27:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:29:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:30:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:32:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:33:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:35:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:37:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:38:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:40:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:42:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:43:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:45:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-11 09:47:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
